SID,PID,Source,Permission
31260,567,POPRES,Private
30947,569,POPRES,Private
32343,591,POPRES,Private
5779,572,POPRES,Private
39170,567,POPRES,Private
29424,565,POPRES,Private
18159,569,POPRES,Private
3848,582,POPRES,Private
41606,577,POPRES,Private
40239,565,POPRES,Private
37628,580,POPRES,Private
35592,572,POPRES,Private
33659,565,POPRES,Private
41521,569,POPRES,Private
7526,567,POPRES,Private
44921,569,POPRES,Private
25051,569,POPRES,Private
10377,567,POPRES,Private
46394,565,POPRES,Private
10071,569,POPRES,Private
16850,569,POPRES,Private
20083,565,POPRES,Private
42440,565,POPRES,Private
19599,582,POPRES,Private
31797,565,POPRES,Private
11818,569,POPRES,Private
14107,591,POPRES,Private
32798,569,POPRES,Private
39209,565,POPRES,Private
7058,565,POPRES,Private
14220,567,POPRES,Private
13789,591,POPRES,Private
42681,569,POPRES,Private
19593,585,POPRES,Private
46950,565,POPRES,Private
3388,571,POPRES,Private
40612,572,POPRES,Private
39943,577,POPRES,Private
36304,569,POPRES,Private
49575,571,POPRES,Private
47795,565,POPRES,Private
34213,565,POPRES,Private
8687,569,POPRES,Private
11113,565,POPRES,Private
43217,567,POPRES,Private
10789,569,POPRES,Private
44018,569,POPRES,Private
47920,565,POPRES,Private
7728,569,POPRES,Private
31065,565,POPRES,Private
5995,578,POPRES,Private
16418,576,POPRES,Private
47033,567,POPRES,Private
40623,600,POPRES,Private
46663,567,POPRES,Private
30668,565,POPRES,Private
4341,568,POPRES,Private
35423,569,POPRES,Private
10446,568,POPRES,Private
5811,569,POPRES,Private
47973,565,POPRES,Private
1890,582,POPRES,Private
3850,569,POPRES,Private
47058,590,POPRES,Private
29556,582,POPRES,Private
25058,568,POPRES,Private
2857,579,POPRES,Private
41065,568,POPRES,Private
37909,567,POPRES,Private
663,565,POPRES,Private
21572,569,POPRES,Private
49266,569,POPRES,Private
31978,569,POPRES,Private
12549,565,POPRES,Private
20011,565,POPRES,Private
3548,580,POPRES,Private
48783,569,POPRES,Private
42067,569,POPRES,Private
9763,565,POPRES,Private
12019,565,POPRES,Private
3091,567,POPRES,Private
18222,565,POPRES,Private
17321,569,POPRES,Private
34699,585,POPRES,Private
1756,569,POPRES,Private
34982,565,POPRES,Private
23466,567,POPRES,Private
10189,577,POPRES,Private
31959,567,POPRES,Private
30215,567,POPRES,Private
36461,569,POPRES,Private
47093,565,POPRES,Private
16551,565,POPRES,Private
17560,571,POPRES,Private
15776,569,POPRES,Private
23843,569,POPRES,Private
33372,572,POPRES,Private
23364,565,POPRES,Private
27327,569,POPRES,Private
28969,569,POPRES,Private
5441,565,POPRES,Private
47062,567,POPRES,Private
6787,569,POPRES,Private
19702,565,POPRES,Private
25681,570,POPRES,Private
24623,567,POPRES,Private
13917,568,POPRES,Private
15532,575,POPRES,Private
9520,569,POPRES,Private
34073,568,POPRES,Private
41968,569,POPRES,Private
41407,568,POPRES,Private
19380,569,POPRES,Private
42962,568,POPRES,Private
22618,569,POPRES,Private
497,565,POPRES,Private
8373,565,POPRES,Private
16106,569,POPRES,Private
38979,569,POPRES,Private
14475,569,POPRES,Private
45706,569,POPRES,Private
23236,569,POPRES,Private
12633,569,POPRES,Private
25505,568,POPRES,Private
20556,565,POPRES,Private
34328,569,POPRES,Private
17527,565,POPRES,Private
26734,569,POPRES,Private
33190,569,POPRES,Private
24654,569,POPRES,Private
8326,567,POPRES,Private
12706,565,POPRES,Private
30952,569,POPRES,Private
2093,569,POPRES,Private
32366,565,POPRES,Private
6483,569,POPRES,Private
9070,569,POPRES,Private
37442,569,POPRES,Private
19870,569,POPRES,Private
2828,569,POPRES,Private
17810,565,POPRES,Private
26563,569,POPRES,Private
4385,567,POPRES,Private
49032,577,POPRES,Private
12322,571,POPRES,Private
26049,569,POPRES,Private
24438,567,POPRES,Private
18432,569,POPRES,Private
25972,569,POPRES,Private
10289,569,POPRES,Private
35882,569,POPRES,Private
15060,568,POPRES,Private
467,569,POPRES,Private
16147,565,POPRES,Private
35613,567,POPRES,Private
33326,569,POPRES,Private
22147,568,POPRES,Private
2708,567,POPRES,Private
32304,575,POPRES,Private
35628,568,POPRES,Private
35790,569,POPRES,Private
46561,569,POPRES,Private
8325,569,POPRES,Private
3935,567,POPRES,Private
12747,569,POPRES,Private
38493,565,POPRES,Private
13011,600,POPRES,Private
1116,569,POPRES,Private
38872,583,POPRES,Private
44795,569,POPRES,Private
41505,569,POPRES,Private
26921,565,POPRES,Private
30826,569,POPRES,Private
904,569,POPRES,Private
19657,572,POPRES,Private
46664,569,POPRES,Private
30264,569,POPRES,Private
1628,565,POPRES,Private
22390,569,POPRES,Private
36127,568,POPRES,Private
46522,569,POPRES,Private
14411,569,POPRES,Private
4148,565,POPRES,Private
49080,567,POPRES,Private
45715,569,POPRES,Private
38730,569,POPRES,Private
11421,568,POPRES,Private
4274,569,POPRES,Private
42096,571,POPRES,Private
31318,569,POPRES,Private
4559,569,POPRES,Private
41767,569,POPRES,Private
47078,569,POPRES,Private
23292,569,POPRES,Private
9534,569,POPRES,Private
407,567,POPRES,Private
7898,569,POPRES,Private
16088,569,POPRES,Private
40972,569,POPRES,Private
1670,569,POPRES,Private
12376,565,POPRES,Private
9993,569,POPRES,Private
34427,569,POPRES,Private
8124,569,POPRES,Private
25674,565,POPRES,Private
30607,569,POPRES,Private
24837,565,POPRES,Private
5438,567,POPRES,Private
14175,569,POPRES,Private
44075,571,POPRES,Private
11909,565,POPRES,Private
18905,570,POPRES,Private
38980,569,POPRES,Private
32106,565,POPRES,Private
25215,569,POPRES,Private
40534,565,POPRES,Private
33530,571,POPRES,Private
21630,569,POPRES,Private
26684,567,POPRES,Private
28240,569,POPRES,Private
29511,565,POPRES,Private
24522,569,POPRES,Private
21085,575,POPRES,Private
28098,570,POPRES,Private
32135,565,POPRES,Private
3861,576,POPRES,Private
47405,569,POPRES,Private
16530,579,POPRES,Private
21554,570,POPRES,Private
19256,570,POPRES,Private
2346,569,POPRES,Private
29241,569,POPRES,Private
7472,569,POPRES,Private
17268,569,POPRES,Private
43467,569,POPRES,Private
34607,569,POPRES,Private
37189,569,POPRES,Private
2277,569,POPRES,Private
16990,569,POPRES,Private
28225,569,POPRES,Private
29542,568,POPRES,Private
17368,569,POPRES,Private
49800,570,POPRES,Private
44006,569,POPRES,Private
2202,569,POPRES,Private
24082,567,POPRES,Private
19151,571,POPRES,Private
36121,569,POPRES,Private
4980,567,POPRES,Private
8147,569,POPRES,Private
683,565,POPRES,Private
45517,569,POPRES,Private
20475,569,POPRES,Private
35220,569,POPRES,Private
25289,568,POPRES,Private
43320,565,POPRES,Private
12911,569,POPRES,Private
5768,569,POPRES,Private
37852,565,POPRES,Private
22310,569,POPRES,Private
13221,571,POPRES,Private
40683,571,POPRES,Private
13239,569,POPRES,Private
44868,569,POPRES,Private
27766,568,POPRES,Private
28725,569,POPRES,Private
38532,565,POPRES,Private
40276,569,POPRES,Private
40739,565,POPRES,Private
27135,569,POPRES,Private
37417,575,POPRES,Private
46902,569,POPRES,Private
45151,567,POPRES,Private
25603,569,POPRES,Private
42555,575,POPRES,Private
26069,595,POPRES,Private
28023,569,POPRES,Private
40222,569,POPRES,Private
4510,569,POPRES,Private
27085,575,POPRES,Private
34792,569,POPRES,Private
24923,567,POPRES,Private
22538,569,POPRES,Private
22454,565,POPRES,Private
8182,569,POPRES,Private
36013,569,POPRES,Private
3357,569,POPRES,Private
46683,569,POPRES,Private
42923,569,POPRES,Private
11312,569,POPRES,Private
26399,569,POPRES,Private
21640,569,POPRES,Private
17937,569,POPRES,Private
41520,572,POPRES,Private
2856,569,POPRES,Private
26034,569,POPRES,Private
30072,569,POPRES,Private
18461,569,POPRES,Private
32884,569,POPRES,Private
32886,565,POPRES,Private
23719,569,POPRES,Private
39187,569,POPRES,Private
48097,569,POPRES,Private
41899,572,POPRES,Private
6264,569,POPRES,Private
46469,571,POPRES,Private
4488,568,POPRES,Private
4700,569,POPRES,Private
26385,568,POPRES,Private
42973,569,POPRES,Private
11699,569,POPRES,Private
24859,569,POPRES,Private
5475,567,POPRES,Private
41009,569,POPRES,Private
36469,570,POPRES,Private
3608,569,POPRES,Private
3829,567,POPRES,Private
18200,572,POPRES,Private
6741,569,POPRES,Private
18336,569,POPRES,Private
38046,569,POPRES,Private
8903,568,POPRES,Private
26466,568,POPRES,Private
35104,585,POPRES,Private
7180,568,POPRES,Private
11829,567,POPRES,Private
28843,569,POPRES,Private
44850,571,POPRES,Private
16737,565,POPRES,Private
4122,568,POPRES,Private
9217,569,POPRES,Private
30882,569,POPRES,Private
28914,568,POPRES,Private
24318,569,POPRES,Private
5183,569,POPRES,Private
11125,569,POPRES,Private
8345,579,POPRES,Private
24266,568,POPRES,Private
3302,569,POPRES,Private
40505,569,POPRES,Private
30809,565,POPRES,Private
24261,570,POPRES,Private
31562,568,POPRES,Private
11806,568,POPRES,Private
22482,569,POPRES,Private
29883,565,POPRES,Private
33068,570,POPRES,Private
10829,569,POPRES,Private
32893,580,POPRES,Private
7885,569,POPRES,Private
841,569,POPRES,Private
276,569,POPRES,Private
13901,565,POPRES,Private
33558,569,POPRES,Private
43075,570,POPRES,Private
7652,565,POPRES,Private
23247,565,POPRES,Private
33431,569,POPRES,Private
47546,579,POPRES,Private
49060,568,POPRES,Private
46048,578,POPRES,Private
32236,569,POPRES,Private
38082,569,POPRES,Private
29754,568,POPRES,Private
8031,571,POPRES,Private
23396,569,POPRES,Private
31454,568,POPRES,Private
26265,569,POPRES,Private
16947,567,POPRES,Private
6331,569,POPRES,Private
16550,570,POPRES,Private
23190,569,POPRES,Private
14451,569,POPRES,Private
2703,569,POPRES,Private
8021,569,POPRES,Private
47614,568,POPRES,Private
44657,565,POPRES,Private
7623,565,POPRES,Private
34047,569,POPRES,Private
38233,580,POPRES,Private
14697,569,POPRES,Private
46685,569,POPRES,Private
22047,569,POPRES,Private
39681,569,POPRES,Private
22699,569,POPRES,Private
2872,567,POPRES,Private
7019,569,POPRES,Private
11726,570,POPRES,Private
45258,567,POPRES,Private
46590,568,POPRES,Private
32285,569,POPRES,Private
46281,569,POPRES,Private
26494,569,POPRES,Private
45448,569,POPRES,Private
9339,569,POPRES,Private
8718,571,POPRES,Private
32170,568,POPRES,Private
2724,565,POPRES,Private
38435,571,POPRES,Private
30956,567,POPRES,Private
29661,569,POPRES,Private
17805,567,POPRES,Private
47488,568,POPRES,Private
2883,568,POPRES,Private
14023,568,POPRES,Private
27043,569,POPRES,Private
9426,568,POPRES,Private
36731,565,POPRES,Private
21981,569,POPRES,Private
27074,569,POPRES,Private
11906,578,POPRES,Private
13676,570,POPRES,Private
30754,565,POPRES,Private
13600,568,POPRES,Private
49298,569,POPRES,Private
21270,567,POPRES,Private
45193,569,POPRES,Private
24981,565,POPRES,Private
7914,565,POPRES,Private
20362,569,POPRES,Private
38671,565,POPRES,Private
26942,568,POPRES,Private
4551,571,POPRES,Private
12348,569,POPRES,Private
13298,565,POPRES,Private
32005,571,POPRES,Private
42751,569,POPRES,Private
9456,581,POPRES,Private
16622,568,POPRES,Private
8648,569,POPRES,Private
16502,568,POPRES,Private
5569,565,POPRES,Private
13454,567,POPRES,Private
20200,565,POPRES,Private
28148,567,POPRES,Private
48870,569,POPRES,Private
21853,569,POPRES,Private
26501,569,POPRES,Private
30976,570,POPRES,Private
44349,569,POPRES,Private
22918,569,POPRES,Private
25564,580,POPRES,Private
14450,569,POPRES,Private
24722,565,POPRES,Private
48691,569,POPRES,Private
48226,569,POPRES,Private
37340,568,POPRES,Private
8488,569,POPRES,Private
20856,569,POPRES,Private
22263,569,POPRES,Private
42221,569,POPRES,Private
20507,565,POPRES,Private
14794,569,POPRES,Private
49912,569,POPRES,Private
25969,568,POPRES,Private
4860,568,POPRES,Private
24516,569,POPRES,Private
1540,569,POPRES,Private
7329,569,POPRES,Private
35980,577,POPRES,Private
33904,565,POPRES,Private
42083,567,POPRES,Private
31317,569,POPRES,Private
25814,572,POPRES,Private
38860,568,POPRES,Private
40244,569,POPRES,Private
1429,567,POPRES,Private
3161,569,POPRES,Private
39166,569,POPRES,Private
39684,565,POPRES,Private
12780,569,POPRES,Private
23339,569,POPRES,Private
40949,570,POPRES,Private
23508,569,POPRES,Private
23858,569,POPRES,Private
3468,569,POPRES,Private
9113,565,POPRES,Private
30812,565,POPRES,Private
46707,569,POPRES,Private
23451,569,POPRES,Private
21843,569,POPRES,Private
31336,569,POPRES,Private
11121,569,POPRES,Private
8084,569,POPRES,Private
15810,569,POPRES,Private
31828,567,POPRES,Private
38009,569,POPRES,Private
26197,569,POPRES,Private
17533,572,POPRES,Private
13531,565,POPRES,Private
21014,568,POPRES,Private
13776,569,POPRES,Private
22935,569,POPRES,Private
20241,567,POPRES,Private
20115,569,POPRES,Private
8387,569,POPRES,Private
43047,569,POPRES,Private
31678,569,POPRES,Private
39257,569,POPRES,Private
4218,569,POPRES,Private
35543,569,POPRES,Private
41809,565,POPRES,Private
15901,571,POPRES,Private
12954,569,POPRES,Private
41921,569,POPRES,Private
34495,581,POPRES,Private
16567,569,POPRES,Private
34643,569,POPRES,Private
47020,569,POPRES,Private
14494,569,POPRES,Private
17035,569,POPRES,Private
30591,569,POPRES,Private
18893,570,POPRES,Private
4200,575,POPRES,Private
6966,569,POPRES,Private
4581,569,POPRES,Private
27198,581,POPRES,Private
8194,568,POPRES,Private
22361,569,POPRES,Private
40878,570,POPRES,Private
24250,571,POPRES,Private
14744,570,POPRES,Private
43397,565,POPRES,Private
34092,568,POPRES,Private
23203,569,POPRES,Private
18321,569,POPRES,Private
32210,569,POPRES,Private
42401,569,POPRES,Private
36090,571,POPRES,Private
30109,569,POPRES,Private
1558,569,POPRES,Private
5705,569,POPRES,Private
15537,569,POPRES,Private
2391,568,POPRES,Private
4910,572,POPRES,Private
6245,570,POPRES,Private
4684,569,POPRES,Private
1297,569,POPRES,Private
35771,569,POPRES,Private
44823,569,POPRES,Private
4019,570,POPRES,Private
2009,568,POPRES,Private
29218,580,POPRES,Private
13149,565,POPRES,Private
35169,569,POPRES,Private
9953,568,POPRES,Private
41713,569,POPRES,Private
18658,571,POPRES,Private
37231,569,POPRES,Private
29604,565,POPRES,Private
21802,569,POPRES,Private
31802,565,POPRES,Private
43991,568,POPRES,Private
1887,569,POPRES,Private
19523,569,POPRES,Private
19144,569,POPRES,Private
6547,569,POPRES,Private
23064,569,POPRES,Private
47112,569,POPRES,Private
38711,570,POPRES,Private
12996,569,POPRES,Private
32441,569,POPRES,Private
44406,565,POPRES,Private
37075,568,POPRES,Private
36263,569,POPRES,Private
30672,569,POPRES,Private
33171,565,POPRES,Private
6233,569,POPRES,Private
22986,569,POPRES,Private
7405,569,POPRES,Private
47654,578,POPRES,Private
40868,570,POPRES,Private
14893,569,POPRES,Private
8771,569,POPRES,Private
32952,569,POPRES,Private
37363,569,POPRES,Private
6979,565,POPRES,Private
35874,569,POPRES,Private
8652,569,POPRES,Private
21143,569,POPRES,Private
3916,569,POPRES,Private
17370,569,POPRES,Private
26353,568,POPRES,Private
36726,565,POPRES,Private
5621,581,POPRES,Private
8069,567,POPRES,Private
1843,565,POPRES,Private
9801,569,POPRES,Private
40713,565,POPRES,Private
36617,569,POPRES,Private
10450,567,POPRES,Private
19300,569,POPRES,Private
1338,567,POPRES,Private
5586,569,POPRES,Private
11332,569,POPRES,Private
35943,569,POPRES,Private
41670,569,POPRES,Private
19121,571,POPRES,Private
21777,569,POPRES,Private
14252,569,POPRES,Private
9343,569,POPRES,Private
31493,569,POPRES,Private
30572,569,POPRES,Private
14226,569,POPRES,Private
35545,567,POPRES,Private
20412,570,POPRES,Private
49466,571,POPRES,Private
5106,571,POPRES,Private
33366,569,POPRES,Private
25857,569,POPRES,Private
29570,569,POPRES,Private
34331,571,POPRES,Private
5468,570,POPRES,Private
26172,569,POPRES,Private
25476,568,POPRES,Private
14858,571,POPRES,Private
12968,569,POPRES,Private
17849,569,POPRES,Private
48916,570,POPRES,Private
39289,569,POPRES,Private
17335,569,POPRES,Private
16525,565,POPRES,Private
29686,567,POPRES,Private
44026,570,POPRES,Private
44410,568,POPRES,Private
21598,570,POPRES,Private
39884,569,POPRES,Private
34340,569,POPRES,Private
49068,568,POPRES,Private
9887,568,POPRES,Private
8079,571,POPRES,Private
34701,569,POPRES,Private
30924,569,POPRES,Private
13981,569,POPRES,Private
1685,569,POPRES,Private
34308,569,POPRES,Private
440,569,POPRES,Private
18547,568,POPRES,Private
16543,567,POPRES,Private
777,565,POPRES,Private
45953,569,POPRES,Private
20756,569,POPRES,Private
17270,568,POPRES,Private
17419,569,POPRES,Private
14457,578,POPRES,Private
4530,570,POPRES,Private
34235,569,POPRES,Private
37549,569,POPRES,Private
41238,569,POPRES,Private
20706,570,POPRES,Private
25587,569,POPRES,Private
23316,569,POPRES,Private
34769,570,POPRES,Private
34482,569,POPRES,Private
41129,570,POPRES,Private
20493,569,POPRES,Private
46888,572,POPRES,Private
7801,569,POPRES,Private
3524,569,POPRES,Private
31744,568,POPRES,Private
1514,569,POPRES,Private
23110,569,POPRES,Private
44393,569,POPRES,Private
46329,569,POPRES,Private
13316,569,POPRES,Private
20773,569,POPRES,Private
19634,569,POPRES,Private
10300,569,POPRES,Private
4772,567,POPRES,Private
46392,569,POPRES,Private
13913,571,POPRES,Private
49043,569,POPRES,Private
32693,569,POPRES,Private
29510,569,POPRES,Private
17778,568,POPRES,Private
27772,571,POPRES,Private
28304,569,POPRES,Private
21119,569,POPRES,Private
20009,569,POPRES,Private
23694,569,POPRES,Private
16270,565,POPRES,Private
34723,585,POPRES,Private
31651,570,POPRES,Private
7187,569,POPRES,Private
9362,569,POPRES,Private
25313,569,POPRES,Private
33679,576,POPRES,Private
43252,582,POPRES,Private
19549,567,POPRES,Private
39040,569,POPRES,Private
7272,569,POPRES,Private
27493,568,POPRES,Private
10233,565,POPRES,Private
20715,569,POPRES,Private
13819,565,POPRES,Private
5743,569,POPRES,Private
36827,569,POPRES,Private
26498,569,POPRES,Private
23951,569,POPRES,Private
39444,569,POPRES,Private
45725,568,POPRES,Private
24331,569,POPRES,Private
39795,569,POPRES,Private
41831,569,POPRES,Private
23815,569,POPRES,Private
15455,569,POPRES,Private
37478,569,POPRES,Private
37005,565,POPRES,Private
42724,571,POPRES,Private
1957,576,POPRES,Private
32267,567,POPRES,Private
27270,569,POPRES,Private
46144,569,POPRES,Private
19158,569,POPRES,Private
33818,570,POPRES,Private
14505,569,POPRES,Private
21973,565,POPRES,Private
25577,565,POPRES,Private
29747,565,POPRES,Private
14540,568,POPRES,Private
34585,565,POPRES,Private
608,569,POPRES,Private
33271,567,POPRES,Private
39355,569,POPRES,Private
22317,568,POPRES,Private
28099,571,POPRES,Private
31093,569,POPRES,Private
1064,568,POPRES,Private
39883,567,POPRES,Private
47924,569,POPRES,Private
38781,565,POPRES,Private
44163,569,POPRES,Private
37931,571,POPRES,Private
7375,569,POPRES,Private
16653,565,POPRES,Private
937,571,POPRES,Private
15301,568,POPRES,Private
46179,569,POPRES,Private
40792,567,POPRES,Private
31872,568,POPRES,Private
1799,569,POPRES,Private
18165,569,POPRES,Private
38651,567,POPRES,Private
12062,569,POPRES,Private
42586,569,POPRES,Private
35237,569,POPRES,Private
24625,565,POPRES,Private
11126,580,POPRES,Private
6717,567,POPRES,Private
31264,569,POPRES,Private
46952,569,POPRES,Private
40992,569,POPRES,Private
23299,565,POPRES,Private
19473,569,POPRES,Private
5802,570,POPRES,Private
42378,567,POPRES,Private
2714,569,POPRES,Private
31488,569,POPRES,Private
11016,570,POPRES,Private
48693,569,POPRES,Private
6492,569,POPRES,Private
2031,568,POPRES,Private
19054,567,POPRES,Private
21495,565,POPRES,Private
3133,569,POPRES,Private
20365,567,POPRES,Private
20371,565,POPRES,Private
18031,569,POPRES,Private
42944,568,POPRES,Private
18996,565,POPRES,Private
6081,569,POPRES,Private
21063,568,POPRES,Private
40850,568,POPRES,Private
7700,569,POPRES,Private
41885,570,POPRES,Private
14930,569,POPRES,Private
20373,569,POPRES,Private
32230,569,POPRES,Private
45733,569,POPRES,Private
31934,569,POPRES,Private
10766,569,POPRES,Private
13185,565,POPRES,Private
27630,569,POPRES,Private
39038,569,POPRES,Private
40327,569,POPRES,Private
7097,565,POPRES,Private
31367,565,POPRES,Private
35895,569,POPRES,Private
33942,567,POPRES,Private
3645,570,POPRES,Private
17861,567,POPRES,Private
25219,569,POPRES,Private
23107,568,POPRES,Private
2379,569,POPRES,Private
23980,569,POPRES,Private
21595,568,POPRES,Private
49364,569,POPRES,Private
36602,568,POPRES,Private
21841,569,POPRES,Private
18955,571,POPRES,Private
45867,567,POPRES,Private
26007,569,POPRES,Private
5898,569,POPRES,Private
41337,566,POPRES,Private
8621,569,POPRES,Private
16859,572,POPRES,Private
14498,569,POPRES,Private
28821,565,POPRES,Private
25016,568,POPRES,Private
40448,576,POPRES,Private
14709,568,POPRES,Private
42727,581,POPRES,Private
49901,569,POPRES,Private
10660,567,POPRES,Private
49500,565,POPRES,Private
39429,573,POPRES,Private
20374,575,POPRES,Private
16425,569,POPRES,Private
42888,565,POPRES,Private
25514,569,POPRES,Private
12710,569,POPRES,Private
47171,569,POPRES,Private
6221,569,POPRES,Private
39499,571,POPRES,Private
1783,567,POPRES,Private
36428,569,POPRES,Private
38665,568,POPRES,Private
8581,586,POPRES,Private
18880,565,POPRES,Private
36758,569,POPRES,Private
12437,581,POPRES,Private
5752,569,POPRES,Private
5613,567,POPRES,Private
7692,569,POPRES,Private
40785,577,POPRES,Private
43172,582,POPRES,Private
19699,569,POPRES,Private
44221,565,POPRES,Private
29834,569,POPRES,Private
1913,569,POPRES,Private
29607,565,POPRES,Private
46529,565,POPRES,Private
40438,565,POPRES,Private
29336,590,POPRES,Private
15174,578,POPRES,Private
16625,579,POPRES,Private
13108,577,POPRES,Private
24259,567,POPRES,Private
27838,569,POPRES,Private
20976,570,POPRES,Private
15013,565,POPRES,Private
20585,593,POPRES,Private
4595,565,POPRES,Private
46128,568,POPRES,Private
174,583,POPRES,Private
7641,580,POPRES,Private
14703,583,POPRES,Private
6476,569,POPRES,Private
33225,565,POPRES,Private
21367,567,POPRES,Private
38642,569,POPRES,Private
10916,565,POPRES,Private
10343,569,POPRES,Private
19876,567,POPRES,Private
22266,565,POPRES,Private
11397,576,POPRES,Private
45094,569,POPRES,Private
49264,575,POPRES,Private
38700,585,POPRES,Private
7490,572,POPRES,Private
14759,565,POPRES,Private
38803,567,POPRES,Private
39220,567,POPRES,Private
