SID,PID,Source,Permission
0006_F021082_20080616.CEL,,XING,Public
0007_F021875_20080616.CEL,,XING,Public
0008_F021949_20080616.CEL,,XING,Public
0009_F021743_20080616.CEL,,XING,Public
0010_F021545_20080616.CEL,,XING,Public
0011_F003899_20080620.CEL,,XING,Public
0012_F007961_20080620.CEL,,XING,Public
0013_F024892_20080620.CEL,,XING,Public
0014_F024893_20080620.CEL,,XING,Public
0015_F007966_20080620.CEL,,XING,Public
0016_F024894_20080620.CEL,,XING,Public
0017_F024897_20080620.CEL,,XING,Public
0018_F024898_20080620.CEL,,XING,Public
0019_F007981_20080620.CEL,,XING,Public
0020_F025015_20080620.CEL,,XING,Public
0021_F025017_20080620.CEL,,XING,Public
0022_F012972_20080620.CEL,,XING,Public
0023_F039922_20080620.CEL,,XING,Public
0024_F039933_20080620.CEL,,XING,Public
0025_F039937_20080620.CEL,,XING,Public
0026_F039955_20080620.CEL,,XING,Public
0249_F039013_20081008.CEL,636.0,XING,Public
0250_F038975_20081008.CEL,636.0,XING,Public
0251_F038849_20081008.CEL,636.0,XING,Public
0253_F038947_20081008.CEL,636.0,XING,Public
0254_F038985_20081008.CEL,636.0,XING,Public
0255_F038953_20081008.CEL,636.0,XING,Public
0256_F038895_20081008.CEL,636.0,XING,Public
0257_F038903_20081008.CEL,636.0,XING,Public
0258_F038941_20081008.CEL,636.0,XING,Public
0259_F038974_20081008.CEL,636.0,XING,Public
0260_F038922_20081008.CEL,636.0,XING,Public
0261_F038972_20081008.CEL,636.0,XING,Public
0262_F038884_20081008.CEL,636.0,XING,Public
0263_F038949_20081008.CEL,636.0,XING,Public
0264_F038867_20081008.CEL,636.0,XING,Public
0265_F038958_20081008.CEL,636.0,XING,Public
0266_F038878_20081008.CEL,636.0,XING,Public
0267_F038856_20081008.CEL,636.0,XING,Public
0268_F038885_20081008.CEL,636.0,XING,Public
0269_F038987_20081008.CEL,636.0,XING,Public
0290_F038936_20081031.CEL,636.0,XING,Public
0291_F038939_20081031.CEL,636.0,XING,Public
0292_F038995_20081031.CEL,636.0,XING,Public
0293_F038917_20081031.CEL,636.0,XING,Public
0294_F038949_20081031.CEL,636.0,XING,Public
NA12145_GW6_C.CEL,607.0,XING,Public
NA12156_GW6_C.CEL,607.0,XING,Public
NA12234_GW6_C.CEL,607.0,XING,Public
NA12236_GW6_C.CEL,607.0,XING,Public
NA12239_GW6_C.CEL,607.0,XING,Public
NA12249_GW6_C.CEL,607.0,XING,Public
NA12717_GW6_C.CEL,607.0,XING,Public
NA12751_GW6_C.CEL,607.0,XING,Public
NA12761_GW6_C.CEL,607.0,XING,Public
NA12763_GW6_C.CEL,607.0,XING,Public
NA12813_GW6_C.CEL,607.0,XING,Public
NA12815_GW6_C.CEL,607.0,XING,Public
NA12873_GW6_C.CEL,607.0,XING,Public
NA12875_GW6_C.CEL,607.0,XING,Public
NA12892_GW6_C.CEL,607.0,XING,Public
